"iso3","iso2","admin1_id","admin2_id","iu_id","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst","identifier","improved_sewer","unpiped_sewer","surface_sewer","piped_sewer","unimproved_sewer","improved_water","unpiped_water","surface_water","piped_water","unimproved_water","p_density","elevation"
"KEN","KE",2534,24797,24797,12530,35.09603,0.20122,3,,,2013,,,55,0,55,10,55,0,1,19522,0,0.181818181818182,0,0.171526586620926,5576.60957499555,0,0,0,1,10.3562400742606,7.39661918226817,16.9062860210219,2.95962070735916,72.737473982152,52.2133579239616,28.0080836689205,30.9270832417396,24.2052737313588,16.8595599975992,1632.19482986211,1983.27991552
"KEN","KE",2528,24761,54081,12388,36.79287,-1.08847,3,,,2013,,,54,1,54,6,54,0,1,6169,0.0185185185185185,0.111111111111111,0,0.120350958925382,3936.71680619358,1,1,1,2,53.4531338919289,47.456675076538,4.56048227359773,5.9964582466946,41.9863832821672,62.1580990731949,36.7126765843302,35.2002367496883,25.4454191482172,2.64166532989097,881.936113073969,1825.58655919996
"KEN","KE",2532,24783,54285,53996,39.7111401,0.6288978,1,,,2008,,,52,0,52,0,52,0,1,7562,0,0,0,0,21468.4738102811,2,2,2,3,26.8178538989076,26.5489681025422,72.2309408106024,0.268885226480642,0.951203581381176,70.6620576871196,62.8586606152083,15.7047751060086,7.80339375378442,13.6331684525041,1.92405509819081,179.451173097632
"KEN","KE",2533,24789,54244,,34.188202,-0.0299,3,,,2005,5,20,31,17,31,8,31,1,2,30362,0.548387096774194,0.258064516129032,0.032258064516129,0.637491505285565,2421.75861049647,3,3,3,4,65.9297292684449,65.3649863525502,19.3293333238045,0.564744851172918,14.7409375880412,49.6201885986674,49.1335883836372,37.4948682428226,0.486598243078562,12.8849423956655,162.127979016301,1173.50549503999
"KEN","KE",2529,24770,1986,,37.692799,-3.45778,3,,,2009,5,15,0,0,106,1,106,1,1,28893,,0.00943396226415094,0.00943396226415094,,274.509635313501,6,6,6,6,77.6941076717864,77.4257070331363,3.19052722247354,0.268402822587853,19.1153654015283,69.8382845759084,7.87198514657803,26.7009784779008,61.9662992770089,3.46073770292636,143.544493598535,718.452522431999
"KEN","KE",2531,24780,,12488,36.92313,-1.23088,3,,,2013,,,61,0,61,0,61,0,1,19383,0,0,0,0,650.363952139044,8,8,8,8,53.3701390092435,29.654678285774,18.0807551201201,23.7154603154333,28.5491068995638,99.8821410211228,7.52227682813105,0.0840842363738092,92.3598640219719,0.0337778870142887,6237.94677149682,1558.05288703998
"KEN","KE",2533,24784,54044,53574,34.6064,-0.42601001,3,,,2007,,,25,1,25,1,25,0,1,6686,0.04,0.04,0,0.0739622641509434,327.417289566748,9,9,9,9,40.6844990569702,40.4932706305769,37.778277035844,0.191228001526745,21.537222038258,33.0256881113707,29.7699972625715,25.5949876355066,3.2556912110478,41.3793232898994,415.336913841206,1217.86976622722
"KEN","KE",2529,24766,54092,,39.9804,-2.8351,3,,,2008,5,16,97,0,97,1,97,4,1,29007,0,0.0103092783505155,0.0412371134020619,0.0482276102567393,0.0111455909209326,10,10,11,10,7.03806346870623,6.82357914206115,88.3829362705178,0.214484625881299,4.57900182166648,98.4185109178045,0.338277151402056,1.3675504625129,98.0802305901282,0.213939387670256,47.6384024867565,123.282528000043
"KEN","KE",2529,24766,54091,53359,39.9804,-2.8350999,3,,,2012,,,108,34,108,9,108,3,1,6889,0.314814814814815,0.0833333333333333,0.0277777777777778,0.367321155886844,0.0111455909209326,11,11,10,10,8.44770930061843,7.81429532226956,85.8188435498113,0.633414420461066,5.73344544405833,98.5237251500766,0.34594794290011,1.27357941949194,98.1777756154155,0.202695881176004,53.4900752817676,123.282586272043
"KEN","KE",2533,24789,54244,,34.396999,-0.172688,3,,,2001,10,12,36,12,36,5,36,11,2,31559,0.333333333333333,0.138888888888889,0.305555555555556,0.567299479773274,1227.50051681899,12,12,12,11,63.5423767879958,27.7368453311858,21.8491828727838,35.8055350646151,14.6084371480632,49.925013515177,16.2022310329585,32.6917686709999,33.7227827041184,17.3832182553476,355.045639644923,1153.1689883072
"KEN","KE",2533,,1985,,34.149899,-0.4107,4,,,2012,5,19,50,9,50,0,50,0,1,30563,0.18,0,0,0.169811320754717,1298.97066539733,14,14,14,13,3.42582678794861,3.12673377990723,46.178279876709,0.299093067646027,0.395894557237625,49.8747291564941,49.8747291564941,0.112083271145821,1.62601882506457e-14,0.0131884040310979,368.443810204512,1168.62471551998
"KEN","KE",2533,24784,54044,53575,34.734798,-0.49735001,3,,,2007,,,221,16,221,73,221,11,1,6672,0.0723981900452489,0.330316742081448,0.0497737556561086,0.386528325579505,1232.47098647497,15,15,15,14,55.7197972777612,55.2209982048947,18.9615196511983,0.498799031711972,25.3186843615371,56.8030461297335,27.0130539963749,18.8647290955166,29.7899911562349,24.3322246207742,874.813778858499,1428.89506226185
"KEN","KE",2533,24789,54244,,34.195599,-0.064317,3,,,2005,5,20,41,15,41,0,41,1,2,30371,0.365853658536585,0,0.024390243902439,0.359736455164828,914.119513339069,16,16,16,15,20.1197979836171,19.3855257119831,61.380552861521,0.734273074974206,18.4996501768711,16.9334941775489,14.3776085633527,57.9351895044549,2.55588591808174,25.131316238949,130.652660353735,1239.17275486083
"KEN","KE",2534,24802,24802,12613,35.0472,0.61733,3,,,2013,,,59,0,59,0,59,0,1,19569,0,0,0,0,5853.21995512112,17,17,17,16,75.7332614210641,74.9726525692363,0.418849977487192,0.760610461487359,23.8478864694221,71.1844394398947,63.2532448588041,8.83883491260184,7.93119120897877,19.9767296303221,591.593240827057,1834.0992384
"KEN","KE",2534,24803,1997,,35.027401,2.27526,3,,,2009,5,18,110,1,0,0,110,0,1,28999,0.00909090909090909,,0,,1.22451439825818,18,18,18,17,21.6694347232863,21.4793579764571,75.3164790022269,0.190076438640559,3.01408479286459,9.40766943187671,6.09030317672501,46.9723375882357,3.31736618569368,43.6199906204842,58.467260223217,1617.673551808
