"iso3","iso2","admin1_id","admin2_id","iu_id","site_id","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst","identifier","improved_sewer","unpiped_sewer","surface_sewer","piped_sewer","unimproved_sewer","improved_water","unpiped_water","surface_water","piped_water","unimproved_water","p_density","elevation","longitude","latitude","AnnualPrecip","AnPET","AridityIndex"
"MRT","MR",3227,31067,31067,13505,3,,,2015,,,109,2,109,2,109,0,1,9547,0.018348623853211,0.018348623853211,0,0.0343024299142598,6.43907300243154,2,2,2,2,32.7958988711479,29.6635256391669,59.9547498818815,3.13237386007727,7.2493493393282,90.0242718977087,6.83582805230987,0.0546437574658988,83.1884429825383,9.92108782957765,4.09999990463257,200.548436184888,-10.36677778,16.15180556,130.607192339334,1593.78314376562,0.0409503180244735
"MRT","MR",3227,31067,31067,13506,3,,,2015,,,0,0,0,0,0,0,1,9545,,,,,6.43907300243154,3,3,3,3,32.8160272359293,29.6796875194574,59.9320075221116,3.13634034564864,7.25196332988482,90.0407247407432,6.84185974318032,0.0545690085777463,83.1988641341294,9.90470973921345,4.09999990463257,200.655466975999,-10.36677778,16.15175,130.607192339334,1593.78314376562,0.0409503180244735
"MRT","MR",3221,31043,31043,13438,3,,,2015,,,50,1,50,1,50,0,1,9501,0.02,0.02,0,0.0373584905660377,7440.77861113698,4,4,4,4,59.078833881248,58.877948441827,36.4442245113438,0.200887027161458,4.47693972659118,81.0258653605685,13.9596697053591,0.0755043419964208,67.066196636979,18.8986288855788,68.0999984741211,83.2500880002524,-11.5499999,15.8666667,149.904944211905,1543.54282409015,0.0485281002713202
"MRT","MR",3221,31043,31043,13439,1,,,2015,,,0,0,0,0,0,0,1,9497,,,,,330.618887656368,5,5,5,5,52.0663619928497,51.9424583585247,41.5891874403266,0.123902316305809,6.34445105386364,81.4910065514684,11.6845086736382,0.0632756067420555,69.8064966687107,18.4457168429342,68.0999984741211,81.8796000000061,-11.52701,15.92703,144.61642930914,1554.9352119382,0.0464741304383433
"MRT","MR",3228,31068,31068,13373,1,,,2015,,,50,3,50,1,50,0,1,9551,0.06,0.02,0,0.0743396226415094,51.0138921673376,7,7,7,7,36.926700592041,35.3933219909668,9.94738483428955,1.53337776660919,3.12591457366943,48.4475326538086,4.77568340301514,0.0235956106334925,43.6718444824219,1.52887415885925,0.600000023841858,118.289924213251,-14.3883752,19.7461659,27.44691811817,1812.21997174115,0.00754794028695775
"MRT","MR",3228,31068,31068,13374,1,,,2015,,,26,0,26,0,26,0,1,9550,0,0,0,0,557.805329513319,8,8,8,8,36.926700592041,35.3933219909668,9.94738483428955,1.53337776660919,3.12591457366943,48.4475326538086,4.77568340301514,0.0235956106334925,43.6718444824219,1.52887415885925,0.600000023841858,118.316553944606,-14.3856927,19.7503366,27.44691811817,1812.21997174115,0.00754794028695775
"MRT","MR",3228,31068,31068,13378,3,,,2015,,,0,0,0,0,0,0,1,9554,,,,,533.549878478265,11,11,11,9,36.926700592041,35.3933219909668,9.94738483428955,1.53337776660919,3.12591457366943,48.4475326538086,4.77568340301514,0.0235956106334925,43.6718444824219,1.52887415885925,0.600000023841858,119.090001199998,-14.38319444,19.74536111,27.44691811817,1812.21997174115,0.00754794028695775
"MRT","MR",3220,31036,31036,13391,3,,,2015,,,49,3,49,0,49,0,1,9479,0.0612244897959184,0,0,0.0577589526376588,1355.54227288309,12,12,12,10,63.2555600706347,59.2150028722842,14.4113953512268,4.04055454235149,26.6780479226295,,92.989039628238,0.0025611836830059,11.0197453891718,0.33365663142426,131.300003051758,235.6142456168,-13.02989166,20.50180833,30.5548660196382,1939.19346873794,0.0078546432560466
"MRT","MR",3228,31068,31068,13379,3,,,2015,,,50,3,50,2,50,0,1,9552,0.06,0.04,0,0.0920754716981132,896.739724059822,17,17,17,12,36.926700592041,35.3933219909668,9.94738483428955,1.53337776660919,3.12591457366943,48.4475326538086,4.77568340301514,0.0235956106334925,43.6718444824219,1.52887415885925,0.600000023841858,120.54,-14.37513889,19.74536111,27.44691811817,1812.21997174115,0.00754794028695775
"MRT","MR",3223,31051,31051,13468,3,,,2015,,,52,3,52,1,52,0,1,9510,0.0576923076923077,0.0192307692307692,0,0.0715222730825053,1577.93057948674,20,20,20,14,86.1840782165527,78.3161163330078,11.5446038246155,7.86796402931213,2.27131775021553,75.4427032470703,75.4427032470703,0.0454887105152011,1.02451391554431e-12,24.5118079185486,1562.30004882812,11.1604449848887,-17.03855556,20.94055556,,,
"MRT","MR",3221,31044,31044,13448,3,,,2015,,,0,0,0,0,0,0,1,9507,,,,,8477.16998977687,27,27,27,18,37.9961460786857,34.7877839190159,84.0447237970217,3.2083630411303,3.75446881318531,89.0483481200036,33.2698331254598,0.213040165310951,55.7785147426193,36.5339536606883,4.59999990463257,271.898224064031,-12.03712963,16.61425,104.481050868672,1639.22098728396,0.0318423037793225
"MRT","MR",3221,31044,31044,13447,3,,,2015,,,116,0,116,2,116,0,1,9506,0,0.0172413793103448,0,0.0162654521795706,9608.64809930057,28,28,28,19,30.5146796045465,27.4615838297773,66.2817264082695,3.05309375453439,3.20359754608635,67.0692539618672,19.8508617688846,0.281701844078689,47.2183927571047,32.6490469386555,4.09999990463257,181.859952800023,-11.9725,16.55941667,104.606575699207,1642.43317555571,0.0318195514931126
