"iso3","iso2","admin1_id","admin2_id","iu_id","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst","identifier","improved_sewer","unpiped_sewer","surface_sewer","piped_sewer","unimproved_sewer","improved_water","unpiped_water","surface_water","piped_water","unimproved_water","p_density","elevation"
"SLE","SL",4360,42258,42258,,-11.3913379,9.1505664,1,,"mapping",2008,5,14,90,82,90,6,90,1,1,22809,0.911111111111111,0.0666666666666666,0.0111111111111111,0.865998912959081,1075.04588473519,0,0,0,1,29.2409844248384,29.2208801531659,29.7657348194853,0.0201065533429557,40.9932779900317,37.0583480823016,25.7936766058245,42.7013516980894,11.264669797637,20.2403006064528,17.7751166864873,421.633528738184
"SLE","SL",4360,42258,42258,,-11.70214,9.4542,3,,"mapping",2008,5,14,111,64,111,0,111,0,1,22808,0.576576576576577,0,0,0.543940166581676,54.8953809950244,1,1,1,2,34.93177673402,34.9304404382514,46.8493298546852,0.00133577376214925,18.2188937296507,28.9446956517441,21.6645970378557,46.5910673302683,7.28009954347375,24.4642376753689,18.2524860338484,310.097561600052
"SLE","SL",4361,42264,42264,,-12.394611,7.716422,1,,"mapping",2008,5,14,104,6,104,6,104,4,1,22823,0.0576923076923076,0.0576923076923076,0.0384615384615384,0.137931978426843,10346.8164641089,2,2,2,3,25.0737879640229,25.0731900163452,61.3986002534469,0.000599232704909572,13.5276112342071,38.046497138256,29.4180343298391,34.9959991931002,8.62846411093378,26.9575023684108,28.8301722929818,10.2059804256048
"SLE","SL",4361,42262,42262,,-12.2299066,7.4476715,3,,"mapping",2008,5,14,136,69,136,7,136,16,1,22791,0.507352941176471,0.0514705882352941,0.117647058823529,0.554419901570343,186.995381633089,3,3,3,4,9.87204417498793,9.87149010879504,83.4084595279114,0.000553982939403275,6.71949470670615,8.80404476872172,7.71191694555851,39.9234981894365,1.09212814333024,51.2724570594745,21.5494578764779,18.9607062606326
"SLE","SL",4360,42258,42258,,-11.5,8.5,4,,"mapping",2008,5,14,80,36,80,2,80,2,1,22806,0.45,0.025,0.025,0.450147405660377,0,4,4,5,5,25.7357808302689,25.7336106113139,59.4828813220235,0.0021697464686652,14.781336417009,25.1145887043286,18.8828109847406,52.4846015001386,6.23177698997681,22.4008099149702,56.8060298821585,361.75
"SLE","SL",4359,42253,42253,,-11.5,8.5,3,,"mapping",2008,5,14,115,36,115,0,115,0,1,22796,0.31304347826087,0,0,0.29532403609516,0,5,5,4,5,25.7357808302689,25.7336106113139,59.4828813220235,0.0021697464686652,14.781336417009,25.1145887043286,18.8828109847406,52.4846015001386,6.23177698997681,22.4008099149702,56.8060298821585,361.75
"SLE","SL",4362,42265,42265,,-13.1313101,8.3725004,3,,"mapping",2008,5,14,102,20,102,9,102,2,1,22833,0.196078431372549,0.088235294117647,0.0196078431372549,0.265457535541909,8915.94568437236,6,6,6,6,46.3870850147191,46.3640331101893,42.8003934140397,0.0230520285442529,10.8125220217843,85.8612126759541,18.2944886934686,10.2566798266887,67.566722012758,3.88210853457981,541.817474051339,68.1439188073926
"SLE","SL",4360,42257,42257,,-11.5,8.5,4,,"mapping",2008,5,14,104,18,104,9,104,0,1,22798,0.173076923076923,0.0865384615384615,0,0.23079016411745,0,7,7,4,5,25.7357808302689,25.7336106113139,59.4828813220235,0.0021697464686652,14.781336417009,25.1145887043286,18.8828109847406,52.4846015001386,6.23177698997681,22.4008099149702,56.8060298821585,361.75
"SLE","SL",4361,42261,42261,,-11.544567,7.905128,1,,"mapping",2008,5,14,101,23,101,4,101,2,1,22785,0.227722772277228,0.0396039603960396,0.0198019801980198,0.257542433148269,14605.1859586048,8,8,8,7,76.6972258632278,76.6961476598228,6.37410897389518,0.00107729839573273,16.9286663314252,68.0120161416292,0.707788899276999,12.2120665730325,67.3042276366357,19.775918586327,132.383398616246,106.481350316796
"SLE","SL",4359,42254,42254,,-12.2517,7.431283,4,,"mapping",2008,5,14,117,47,117,0,117,2,1,22804,0.401709401709402,0,0.017094017094017,0.388619425871482,0,9,9,10,8,11.1020708209177,11.097889624527,85.1273216709934,0.00418131432885848,3.77060819676954,20.2314915883823,15.8050084316733,39.6864826413954,4.42648338271457,40.0820266717412,28.1861469327671,18.3449721599961
