"iso3","iso2","admin1_id","admin2_id","iu_id","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst","identifier","improved_sewer","unpiped_sewer","surface_sewer","piped_sewer","unimproved_sewer","improved_water","unpiped_water","surface_water","piped_water","unimproved_water","p_density","elevation"
"MUS","MU",3341,32098,32098,13553,63.44693833,-19.71369333,3,,,2015,,,50,0,50,2,50,16,1,9635,0,0.04,0.32,0.327547169811321,1490.26104697641,0,0,0,1,,,,,,,,,,,481.195054948406,290.12087851611
"MUS","MU",3341,32098,32098,13554,63.44284667,-19.70169333,3,,,2015,,,22,0,22,0,22,3,1,9634,0,0,0.136363636363636,0.128644939965695,1490.26104697641,1,1,1,2,,,,,,,,,,,585.042928897144,309.435811207076
"MUS","MU",3337,32094,32094,13546,57.5406263,-20.1010109,1,,,2015,,,20,0,20,8,20,0,1,9614,0,0.4,0,0.377358490566038,3883.59804101549,2,2,2,3,,,,,,,,,,,502.49625339231,39.1243885759552
"MUS","MU",3334,32091,32091,13515,57.717659,-20.200199,1,,,2015,,,36,0,36,0,36,0,1,9599,0,0,0,0,1151.26129721762,3,3,3,4,,,,,,,,,,,788.897560852589,68.9143163696176
"MUS","MU",3339,32096,32096,13537,57.49889,-20.1887446,1,,,2015,,,18,0,18,2,18,2,1,9627,0,0.111111111111111,0.111111111111111,0.197996738877242,1630.98638740834,4,4,4,5,,,,,,,,,,,919.178854602079,134.316565350428
"MUS","MU",3339,32096,32096,13538,57.49889,-20.1608912,1,,,2015,,,32,0,32,0,32,1,1,9631,0,0,0.03125,0.0294811320754717,259.6193164289,5,5,5,6,,,,,,,,,,,3214.90992775163,13.619435532805
"MUS","MU",3335,32092,32092,13524,57.70472833,-20.41732167,3,,,2015,,,48,0,48,1,48,1,1,9605,0,0.0208333333333333,0.0208333333333333,0.038898715932914,5459.98329693536,6,6,6,7,,,,,,,,,,,3144.85695978379,19.2606340447947
"MUS","MU",3339,32096,32096,13539,57.5226713,-20.1436198,1,,,2015,,,25,0,25,0,25,3,1,9630,0,0,0.12,0.113207547169811,690.901476386325,7,7,7,8,,,,,,,,,,,2693.36708977484,26.2241278677699
"MUS","MU",3338,32095,32095,13529,57.4782836,-20.2763888,1,,,2015,,,16,0,16,0,16,0,1,9621,0,0,0,0,2752.18800427881,8,8,8,9,,,,,,,,,,,4374.15625789501,359.209297766931
"MUS","MU",3334,32091,32091,13516,57.75471,-20.24806167,3,,,2015,,,16,0,16,0,16,0,1,9596,0,0,0,0,1181.84057954958,9,9,9,10,,,,,,,,,,,989.599975585938,67.2586286695918
"MUS","MU",3339,32096,32096,13540,57.5117192,-20.1447708,1,,,2015,,,30,0,30,8,30,7,1,9624,0,0.266666666666667,0.233333333333333,0.412997903563941,577.678564510386,11,11,11,12,,,,,,,,,,,4138.1074139595,17.1447893852296
"MUS","MU",3337,32094,32094,13547,57.52713667,-20.13122167,3,,,2015,,,49,0,49,19,49,11,1,9609,0,0.387755102040816,0.224489795918367,0.495469654939373,1551.78569468955,12,12,12,13,,,,,,,,,,,2830.33895454337,39.9549439175924
"MUS","MU",3339,32096,32096,13541,57.4842386,-20.1887446,1,,,2015,,,50,0,50,0,50,1,1,9626,0,0,0.02,0.0188679245283019,1630.98638740834,13,13,13,14,,,,,,,,,,,968.304878221438,70.247587122442
"MUS","MU",3341,32098,32098,13555,63.39713833,-19.71862333,3,,,2015,,,18,0,18,1,18,3,1,9638,0,0.0555555555555556,0.166666666666667,0.200908455625437,2132.18173459381,14,14,14,15,,,,,,,,,,,320.774037926007,165.30813056725
"MUS","MU",3339,32096,32096,13542,57.5314702,-20.1555389,1,,,2015,,,20,0,20,1,20,4,1,9628,0,0.05,0.2,0.226415094339623,1561.63797332652,15,15,15,16,,,,,,,,,,,1687.71791996427,44.8147210809886
"MUS","MU",3337,32094,32094,13548,57.68445833,-20.06284167,4,,,2015,,,30,0,30,5,30,2,1,9615,0,0.166666666666667,0.0666666666666667,0.209643605870021,13024.1805895295,16,16,16,17,,,,,,,,,,,489.899993896484,8.01476013680319
"MUS","MU",3337,32094,32094,13549,57.57164833,-20.15064833,3,,,2015,,,55,0,55,8,55,1,1,9612,0,0.145454545454545,0.0181818181818182,0.151878995789802,4510.04873940647,17,17,17,18,,,,,,,,,,,538.224541107065,141.617978725767
"MUS","MU",3339,32096,32096,13543,57.5168333,-20.1455976,1,,,2015,,,26,0,26,0,26,2,1,9625,0,0,0.0769230769230769,0.0725689404934688,577.678564510386,18,18,18,19,,,,,,,,,,,3492.87480882146,21.1935242342408
"MUS","MU",3338,32095,32095,13531,57.46161833,-20.25444667,3,,,2015,,,6,0,6,1,6,0,1,9622,0,0.166666666666667,0,0.157232704402516,624.531482342388,19,19,19,20,,,,,,,,,,,6393.23830597928,314.085277120374
"MUS","MU",3334,32091,32091,13517,57.65276333,-20.24621167,3,,,2015,,,31,0,31,0,31,0,1,9600,0,0,0,0,1419.22221522897,20,20,20,21,,,,,,,,,,,1387.96456080817,287.017055845531
"MUS","MU",3341,32098,32098,13556,63.40713833,-19.69359,3,,,2015,,,24,0,24,0,24,1,1,9636,0,0,0.0416666666666667,0.0393081761006289,2918.96998919772,21,21,21,22,,,,,,,,,,,523.400024414062,49.9992470029124
"MUS","MU",3334,32091,32091,13518,57.7496879,-20.2568371,1,,,2015,,,27,0,27,0,27,0,1,9602,0,0,0,0,791.87581391741,23,23,23,24,,,,,,,,,,,989.599975585938,72.6217182732173
"MUS","MU",3338,32095,32095,13532,57.501713,-20.2837929,1,,,2015,,,13,0,13,1,13,0,1,9620,0,0.0769230769230769,0,0.0725689404934688,2440.19805339984,24,24,24,25,,,,,,,,,,,2070.96943093776,411.246608885611
