"iso3","iso2","admin1_id","admin2_id","iu_id","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst","identifier","improved_sewer","unpiped_sewer","surface_sewer","piped_sewer","unimproved_sewer","improved_water","unpiped_water","surface_water","piped_water","unimproved_water","p_density","elevation"
"TGO","TG",5019,48681,48681,58051,1.3,6.266667,2,,"",2009,,,15,6,15,0,15,0,1,15001,0.4,0,0,0.377358490566038,1707.03815051043,0,0,0,1,87.3884694588225,3.99202145754214,10.3127966971039,83.3964473163427,2.29873308831654,57.357920977676,31.9571022146778,10.7772146252839,25.4008172284356,31.8648643012548,134.560459917341,14.2495399999951
"TGO","TG",5021,48699,48699,57789,1.2333,7.4716001,3,,"",2009,,,15,7,15,0,15,0,1,15437,0.466666666666667,0,0,0.440251572327044,659.842869291248,1,1,1,2,19.6491370178235,16.5456029453046,71.929006303981,3.10353540332254,8.42185778962041,47.8107952622768,21.0311655796217,35.7368653973295,26.7796282759173,16.4523380914065,72.9501729779925,182.866482048001
"TGO","TG",5019,48683,48683,58155,1.374608,6.2409401,3,,"",2009,,,15,0,15,0,15,1,1,15064,0,0,0.0666666666666666,0.0628930817610062,186.063872498,2,2,2,3,22.3613619804382,15.3123531341553,69.8044624328613,7.04901027679443,7.83417278528214,51.8461570739746,35.5153846740723,18.7390460968018,16.3307723999023,29.4147968292236,134.560459917341,20.4163300294405
"TGO","TG",5019,48683,48683,58156,1.375263,6.2468028,3,,"",2009,,,15,1,15,0,15,0,1,15080,0.0666666666666666,0,0,0.0628930817610062,54.8129474029905,3,3,3,4,22.3613619804382,15.3123531341553,69.8044624328613,7.04901027679443,7.83417278528214,51.8461570739746,35.5153846740723,18.7390460968018,16.3307723999023,29.4147968292236,134.560459917341,19.3137684358389
"TGO","TG",5019,48682,48682,58123,1.576753,6.7550702,3,,"",2009,,,15,8,15,0,15,0,1,15049,0.533333333333333,0,0,0.50314465408805,81.4314190150244,4,4,4,5,9.61273904901014,8.91021549718108,87.6704937654074,0.702523716080702,2.71676631344245,45.531035664861,25.5270062035554,23.4715792711692,20.0040289487261,30.9973871515435,125.55725706264,50.6459921452521
"TGO","TG",5021,48700,48700,58082,0.59854198,7.6421671,3,,"",2009,,,15,11,15,0,15,0,1,15495,0.733333333333333,0,0,0.691823899371069,73.9202297261979,5,5,5,6,27.905884491242,25.6591879634192,39.8286663305655,2.24669618085048,32.2654460042116,50.0907918714374,18.8611465360449,36.6808800116415,31.2296451211113,13.2283276849257,80.3794282313756,268.387101242043
"TGO","TG",5018,48676,48676,,1.169057,9.548097,3,,"sentinel site",2015,6,9,15,0,15,0,15,0,1,21368,0,0,0,0,0,6,6,7,7,17.5518311826138,14.4190942102291,80.0494285137893,3.13273698456762,2.39873835683759,93.4366709183364,19.6988514367481,3.40353572387412,73.7378188200919,3.15979254318219,217.100006103516,301.911326088023
"TGO","TG",5018,48676,48676,57622,1.169057,9.548097,3,,"",2009,,,15,2,15,0,15,0,1,14901,0.133333333333333,0,0,0.125786163522012,0,7,7,6,7,15.5340134828096,13.2431576642959,82.4756385171767,2.29085533638152,1.99034773278678,90.246969750061,15.4592132220583,4.67743178294523,74.7877534751216,5.07560150918479,202.075541346959,301.911326088023
"TGO","TG",5019,48682,48682,58124,1.598393,6.6483722,3,,"",2009,,,15,10,15,0,15,0,1,15055,0.666666666666667,0,0,0.628930817610063,432.142798313739,8,8,8,8,21.6510843991551,21.0140277894083,73.9872997646849,0.637055774262746,4.36161122750983,44.848694557732,25.6161649340842,24.6543962293951,19.2325308493317,30.4969079089516,126.866380441632,19.7797518403205
"TGO","TG",5020,48685,48685,57475,1.3037051,6.1781079,1,,"",2009,,,15,2,15,0,15,0,1,15112,0.133333333333333,0,0,0.125786163522012,270.881521432276,9,9,9,9,56.4764247152188,21.9888136749326,39.3838587381166,34.4876139088929,4.13971481830543,57.6620114847954,41.0646127767146,12.450843705395,16.5973969295201,29.8871472914099,5096.71400948661,6.51524515617955
