"iso3","iso2","admin1_id","admin2_id","iu_id","site_id","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst","identifier","improved_sewer","unpiped_sewer","surface_sewer","piped_sewer","unimproved_sewer","improved_water","unpiped_water","surface_water","piped_water","unimproved_water","p_density","elevation","longitude","latitude","AnnualPrecip","AnPET","AridityIndex"
"ZWE","ZW",5549,52902,52902,18052,1,,,2010,,,0,0,0,0,0,0,1,18375,,,,,1629.6976445305,0,0,0,1,91.4492913380619,5.06532187058638,8.45927478918588,86.3839675113459,0.0914363703192791,97.4338184328272,10.1011757465697,0.741200865520067,87.3326420007973,1.82498318216851,194.405053378675,1277.86196652208,28.5823513,-20.0661435,286.352094380465,1067.61194454218,0.134072928994754
"ZWE","ZW",5549,52902,52902,18053,1,,,2010,,,0,0,0,0,0,0,1,18367,,,,,5045.54902074396,1,1,1,2,98.4130813741032,2.79035582983017,1.57942215117597,95.6227260748216,0.00749678801300895,99.8630883415215,2.32722099389288,0.0496345357895668,97.5358660019259,0.0872802899216549,1432.5,1329.62777534772,28.5832632,-20.1338602,302.203362363413,1062.68279759565,0.142192158210571
"ZWE","ZW",5551,52907,52907,18197,1,,,2010,,,0,0,0,0,0,0,1,18409,,,,,15362.2773934445,2,2,2,3,53.97064854114,49.6272304146009,37.7550688782615,4.34341905234014,8.2742809014771,59.7059910935728,55.5685516529096,13.6132913008601,4.1374416342851,26.6807162886807,33.9000015258789,1002.2328880013,31.9627778,-18.8630556,363.847073072737,928.71827446232,0.195900783748483
"ZWE","ZW",5550,52903,52903,18136,1,,,2010,,,0,0,0,0,0,0,1,18378,,,,,3618.35627457767,3,3,3,4,94.0996279315379,5.61189182733919,5.75687020677595,88.4877387886699,0.143500905903047,99.4988252749904,45.9271198640496,0.0267424232786514,53.5717037495679,0.474433447283351,2350.10009765625,1438.70241775341,31.0171812,-17.8852773,416.226642578192,971.73403567548,0.214169114543725
"ZWE","ZW",5553,52926,52926,18274,1,,,2010,,,0,0,0,0,0,0,1,18434,,,,,29377.0444630443,4,4,4,5,59.1592145473526,53.4346654873339,35.0898176899317,5.72454665144356,5.75097170557302,77.4985773514687,39.6530161156567,5.61855099408714,37.8455630955254,16.8828698005084,37.7999992370606,1306.12786,30.8527655,-18.251033,350.554924334148,981.134173437215,0.178582923988511
"ZWE","ZW",5552,52916,52916,18231,3,,,2010,,,0,0,0,0,0,0,1,18420,,,,,16301.3273352854,5,5,5,6,39.7624156070117,36.0340735149116,53.0357916087255,3.72834077143569,7.2017924255729,47.9060053432632,42.9742637883307,25.2640311808163,4.93174274261639,26.8299635303181,45.7000007629395,988.647462400003,31.36847,-16.7639,431.217831272482,908.59179441982,0.237347047979966
"ZWE","ZW",5556,52946,52946,18219,3,,,2010,,,0,0,0,0,0,0,1,18467,,,,,24903.5592776198,6,6,6,7,65.3423764264719,63.6981668681419,32.0403960470313,1.64420578166571,2.61723068896814,64.8746432949433,43.7737448172922,32.4343395913027,21.1008984989977,2.69101700195983,12.8000001907349,960.679591999997,28.33297,-21.202,212.315797732898,1075.03217590985,0.098699912928012
"ZWE","ZW",5554,52930,52930,18180,1,,,2010,,,0,0,0,0,0,0,1,18440,,,,,14462.1269593112,7,7,7,8,43.5615438371306,39.1152958979744,48.8999133218652,4.44624594417487,7.53854376901443,57.5529492698363,52.4148946255767,12.5600259450497,5.13805507178092,29.887025621066,24.5,1320.26005439998,30.415,-18.5841667,368.367692239269,1008.42883256794,0.182585420421752
"ZWE","ZW",5556,52941,52941,18031,1,,,2010,,,0,0,0,0,0,0,1,20163,,,,,24726.6591509483,12,12,12,11,39.9380011039605,35.967154288682,50.5676036963557,3.97084637034712,9.49439344207186,64.8342697675497,53.6670936129754,18.9176913446459,11.1671771724248,16.2480397519237,28.6000003814697,1047.16891111107,30.0647222,-19.9586111,300.340347360621,1030.57368067741,0.145664151489383
"ZWE","ZW",5555,52934,52934,18034,1,,,2010,,,0,0,0,0,0,0,1,20138,,,,,37093.0933110212,13,13,13,12,41.6047655045345,30.4656933095206,43.8415115263521,11.139071928055,14.5537236068079,56.7900357970562,52.2194272958282,18.3271456049324,4.5706078213883,24.8828192621935,57.0999984741211,701.455406310857,31.2944444,-20.6088889,398.657481163079,975.28723242755,0.204412119921249
"ZWE","ZW",5555,52939,52939,18256,1,,,2010,,,0,0,0,0,0,0,1,20157,,,,,3423.26174077874,14,14,14,13,42.7880987202447,39.9790956324591,45.6653178785419,2.80900244591436,11.5465830344248,49.0289182103887,42.8273079586913,19.8860723662143,6.20161281928211,31.0850075160484,27.7999992370606,1109.05552257779,31.4727778,-19.5486111,323.364018536763,940.41844754539,0.171865321644879
"ZWE","ZW",5552,52918,52918,18278,3,,,2010,,,0,0,0,0,0,0,1,18423,,,,,16301.3273352854,15,15,15,14,51.7163802468426,50.2863889656091,22.912365248446,1.42999142034946,25.3712557108516,63.1664624858175,58.5656687287225,12.652921507074,4.60079666613236,24.1806130449342,43.5999984741211,1102.79475135999,31.42212,-16.89432,417.679316369721,934.249558458485,0.223502306976206
"ZWE","ZW",5550,52903,52903,18137,2,,,2010,,,0,0,0,0,0,0,1,18387,,,,,1208.27667623195,16,16,16,15,96.6387643167548,3.29797103610166,3.3449145680521,93.3407953917342,0.01631988319579,99.2560003293334,47.1927157012736,0.101862968893344,52.0632815755668,0.642139801551642,2350.10009765625,1496.00001951373,31.0497152,-17.8173117,416.226642578192,971.73403567548,0.214169114543725
"ZWE","ZW",5558,52956,52956,18110,2,,,2010,,,0,0,0,0,0,0,1,18474,,,,,60349.2101475089,17,17,17,16,32.8684539584513,31.8241446098456,63.048983732058,1.04431038304497,4.08255931770023,64.5570301891507,63.6076487594514,11.471152769714,0.949385377865941,23.9718160628404,31.7999992370605,942.49994000013,29.0166667,-17.8833333,377.20452107426,1105.31967149388,0.170566761662042
"ZWE","ZW",5555,52934,52934,18035,1,,,2010,,,0,0,0,0,0,0,1,20137,,,,,3423.26174077874,18,18,18,17,42.6046391127991,40.2873676950024,46.2331074783047,2.31727149853504,11.1622520496077,52.6844846712179,46.7611364196418,18.6818554987843,5.92334991160159,28.6336579226492,27.7999992370605,1111.36667306668,31.4572222,-19.5236111,323.364018536763,940.41844754539,0.171865321644879
"ZWE","ZW",5555,52940,52940,18295,1,,,2010,,,0,0,0,0,0,0,1,18459,,,,,36700.8501637766,19,19,19,18,27.4561610849115,25.1415902090818,62.6935083777031,2.31456928486191,9.85033267372182,72.1860914824518,37.0822938604486,15.2289182863051,35.1037999665792,12.5849878679578,15.3999996185303,386.749837999972,31.9333333,-21.3,269.987017395823,950.632541505465,0.141997147113057
