"iso3","iso2","admin1_id","admin2_id","iu_id","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst","identifier","improved_sewer","unpiped_sewer","surface_sewer","piped_sewer","unimproved_sewer","improved_water","unpiped_water","surface_water","piped_water","unimproved_water","p_density","elevation"
"GNB","GW",,,,,-14.18841776,12.43653209,4,"school","mapping",2017,9,12,45,0,45,0,45,0,1,33477,0,0,0,0,8.98419811409435,2,2,2,3,52.0961785584269,50.0260538444465,26.4546321862102,2.07012782716416,21.4491873490018,63.3942092564115,26.4315385800281,0.36686422024074,36.9626687241598,36.2389285604355,35.7538862385227,53.9510258538762
"GNB","GW",2408,,0,,-15.598666,11.851805,4,"","",2001,4,12,706,225,706,5,706,30,2,29648,0.318696883852691,0.00708215297450425,0.0424929178470255,0.332327831897,1164.69607737812,3,3,3,4,,49.3855891906125,16.6284889793708,54.2117273634093,24.1104214856019,72.5328754717673,34.3271002828326,0.853864316595709,38.2057712480966,70.9494922284197,3347.23595507812,22.9278266559927
"GNB","GW",,,,,-14.95642821,12.27802193,4,"school","mapping",2017,10,14,50,8,50,0,50,0,1,33512,0.16,0,0,0.150943396226415,15841.7574497036,4,4,4,5,49.5746249839634,46.287822460941,29.465066810173,3.28680308587,20.9603080263382,61.7987906812697,31.0243278356835,0.347328430847645,30.7744600245887,37.8538831232334,46.1133710850307,25.8977856464493
"GNB","GW",,,,,-14.01861111,12.30722222,4,"school","mapping",2017,10,14,50,0,50,0,50,0,1,33478,0,0,0,0,12352.5185315472,6,6,6,7,52.6169544669244,49.6308192492068,25.2099154111127,2.98613803104932,22.1731281390825,56.7747283690807,29.3879327758597,0.363481945802842,27.3867975397916,42.8617897803587,28.2414853319441,68.6066667333337
"GNB","GW",2427,23755,23755,12303,-14.9126044,11.105238,1,"","",2004,,,0,0,0,0,0,0,2,6166,,,,,16688.8226122935,9,9,9,10,28.8984714058704,28.5097861874228,28.0859312422583,0.388686825670083,43.0155984220208,54.007814184732,38.0276420730061,11.4599326267524,15.9801719180815,34.532257028067,29.2441146501814,19.4922023987221
"GNB","GW",,,,,-13.7225,12.37194444,4,"school","mapping",2017,10,14,50,0,50,0,50,0,1,33479,0,0,0,0,4995.82818583957,11,11,11,12,52.7006776562995,47.8803414384594,26.166530433285,4.82033768242892,21.1327926546367,59.7681110812239,30.512909732534,0.20667085957485,29.2552028358747,40.0252148656047,28.2414853319441,67.2666655999994
"GNB","GW",,,,,-13.76736627,12.37295886,4,"school","mapping",2017,10,14,50,0,50,0,50,0,1,33480,0,0,0,0,4995.82818583957,12,12,12,13,53.2183510735474,47.3822391550401,26.10230699587,5.83611214829051,20.6793412283927,58.8980166685094,29.5811542282694,0.263114554192556,29.316861693992,40.838867699099,28.2414853319441,59.1679047999998
"GNB","GW",,,,,-14.23016396,12.07596,4,"school","mapping",2017,10,14,50,0,50,0,50,0,1,33481,0,0,0,0,15915.9516976878,13,13,13,14,52.7176615346347,49.0624509943861,23.348286239013,3.65520832582859,23.934052853588,58.2390213965252,26.5589099080692,0.105136331441485,31.6801096259152,41.6558456460563,38.2963439723424,60.7049262169621
"GNB","GW",,,,,-14.12605244,12.43669055,4,"school","mapping",2017,10,14,48,0,48,2,48,2,1,33482,0,0.0416666666666667,0.0416666666666667,0.0769785115303983,4958.27768943047,14,14,14,15,51.7029896129239,47.5281091808987,25.9083171964976,4.17488076011213,22.3886950743622,65.1680108931714,25.774134626947,0.441977222825934,39.3938752988775,34.3900111018483,34.0959618498171,67.7984533745046
"GNB","GW",,,,,-14.37077483,12.21731318,4,"school","mapping",2017,10,14,50,0,50,0,50,0,1,33483,0,0,0,0,13613.5251934748,15,15,15,16,52.1548531929413,48.5246636465623,23.0475248899446,3.6301886845826,24.7976230059624,54.4425815998189,34.7001290738411,0.351499953643139,19.7424530080047,45.2059178355802,38.2963439723424,63.8559120538657
"GNB","GW",,,,,-14.69275244,12.22591189,4,"school","mapping",2017,10,14,50,2,50,0,50,4,1,33432,0.04,0,0.08,0.110188679245283,4646.28667755303,16,16,16,17,51.8043739430822,47.9729264550947,22.3419991189613,3.83144496105316,25.8536288264888,59.3785639966227,37.0892597115804,0.308714857943994,22.2893047486103,40.3127208098184,80.745858177134,33.3089393791713
"GNB","GW",,,,,-13.93473764,12.37819539,4,"school","mapping",2017,10,14,50,0,50,0,50,0,1,33484,0,0,0,0,6349.24513279102,17,17,17,18,51.4855636742896,49.3072585673929,27.0543673914651,2.17830748179345,21.4600682527981,57.6206329248531,31.0072834266956,0.507451481815149,26.6133473900104,41.8719182827503,28.2414853319441,75.7685293108286
"GNB","GW",,,,,-14.46534543,12.42555752,4,"school","mapping",2017,11,14,22,0,22,0,22,0,1,33485,0,0,0,0,2764.80303826358,18,18,18,19,52.0608437618127,48.1736103264076,25.6703729903412,3.88723384836598,22.2687832557063,55.9886387862373,30.7705048807306,0.232623425314896,25.2181362638175,43.7787378774506,51.488229221889,26.9358029423817
"GNB","GW",,,,,-13.97560902,12.4170504,4,"school","mapping",2017,10,14,50,0,50,0,50,0,1,33486,0,0,0,0,6349.24513279102,19,19,19,20,51.4590954250671,48.2125177860697,27.7175432559219,3.24657975631043,20.8233594590075,56.7314800275713,30.452798850368,0.217413915273559,26.2786809352882,43.051104683144,28.2414853319441,58.7329149049378
"GNB","GW",,,,,-14.41888889,12.40416667,4,"school","mapping",2017,10,14,50,2,50,0,50,0,1,33487,0.04,0,0,0.0377358490566038,2154.84310677802,20,20,20,21,52.6211742044314,48.7651094179291,26.2349020096463,3.85606457488209,21.1439231931304,54.4943611955971,31.362011187702,0.352475656537489,23.132351275111,45.1531635993406,51.488229221889,34.1333325599905
"GNB","GW",,,,,-14.2016906,12.53922831,4,"school","mapping",2017,10,14,49,0,49,4,49,4,1,33488,0,0.0816326530612245,0.0816326530612245,0.147737184977957,3451.33745526625,21,21,21,22,51.328608382662,50.7332505038617,28.5774885723877,0.595359276383184,20.0939033320155,41.6282627061882,16.3479758028793,0.0678608218892253,25.2802877489469,58.3038753303268,33.937258505685,58.0477768847459
"GNB","GW",,,,,-13.93197897,11.84047093,4,"school","mapping",2017,10,14,50,0,50,0,50,0,1,33489,0,0,0,0,33052.3323714691,26,26,26,27,54.6851607808549,52.3375959811537,22.2288573380294,2.34756556794465,23.0859806602707,63.2553923561479,28.3395361278659,0.17871590537929,34.9158537104968,36.5658945006353,4.71039992468698,79.2766905274524
"GNB","GW",,,,,-15.33190491,12.21473174,4,"school","mapping",2017,10,14,50,20,50,0,50,0,1,33513,0.4,0,0,0.377358490566038,12471.0658547707,34,34,34,35,46.9474910262848,43.6042003867182,30.9296459034581,3.34329262563551,22.1228627971923,60.2290085764276,31.5697890181922,0.205667463288535,28.6592199110364,39.5653247417024,79.178056640625,37.6353176000045
"GNB","GW",,,,,-14.44420281,12.43828454,4,"school","mapping",2017,10,14,28,7,28,0,28,0,1,33490,0.25,0,0,0.235849056603774,2764.80303826358,40,40,40,41,52.8885211305023,49.2657080709417,25.807444030923,3.62281673252322,21.3040319948807,56.5104899603906,32.1919850302931,0.415093977623506,24.318508389791,43.0744158365275,51.488229221889,37.2902164703431
"GNB","GW",,,,,-15.53400092,11.90041663,4,"school","mapping",2017,10,14,50,8,50,0,50,0,1,33514,0.16,0,0,0.150943396226415,6921.42595399727,46,46,46,47,54.5879003944523,48.8239773986627,22.0219317204892,5.76392579492112,23.3901655640207,81.4210162927675,52.2623902935682,0.124613567934685,29.1586242956524,18.4543730174799,33.5090284859793,18.0405068751487
"GNB","GW",,,,,-15.02090735,12.40195414,4,"school","mapping",2017,10,14,50,4,50,0,50,0,1,33515,0.08,0,0,0.0754716981132075,9795.37953915112,48,48,48,49,47.4225305523635,45.8244816734957,30.5668220268687,1.59804553252637,22.0106487721195,56.3884188873647,30.1245921780392,0.249922975774025,26.263828618889,43.3616577927051,46.1133710850307,30.2353974052022
"GNB","GW",,,,,-15.15235534,12.40589867,4,"school","mapping",2017,10,14,50,2,50,0,50,0,1,33516,0.04,0,0,0.0377358490566038,11120.0992403975,53,53,53,54,43.1590053804383,40.774127438229,38.7992709346964,2.38487968330272,18.0417234580115,51.3164168925933,35.7673314518824,0.0453586684964244,15.5490864305386,48.6382227568639,46.1133710850307,14.4381342615745
"GNB","GW",,,,,-15.58868516,11.99033565,4,"school","mapping",2017,10,14,50,0,50,0,50,0,1,33517,0,0,0,0,4979.48635680325,54,54,54,55,48.7120041836433,45.4717446335789,27.2120216512589,3.24025870054859,24.0759741650978,78.8101213027819,52.9078683481303,0.219623035196753,25.9022524256028,20.9702566973887,33.5090284859793,17.8965325298775
"GNB","GW",,,,,-15.46405349,12.22697234,4,"school","mapping",2017,10,14,50,0,50,0,50,0,1,33518,0,0,0,0,1281.61495281598,58,58,58,59,42.5193372622119,38.6942903272578,36.6187773826945,3.82504643451568,20.861883548112,87.0873491585238,64.4753553632974,0.0576725504346579,22.6119939407254,12.8549761418671,79.178056640625,14.9846099392127
"GNB","GW",,,,,-15.54437361,11.99631711,4,"school","mapping",2017,10,14,45,7,45,0,45,4,1,33519,0.155555555555556,0,0.0888888888888889,0.217563475425111,4979.48635680325,67,67,67,68,48.5187745549491,44.2136001090107,28.5776361383033,4.30517346568652,22.9035907703027,72.0164610688427,44.1081554376683,0.0632376902214391,27.9083094898963,27.920299417644,33.5090284859794,21.0393229529029
"GNB","GW",,,,,-15.452576,12.22609,4,"school","mapping",2017,10,14,50,10,50,0,50,0,1,33520,0.2,0,0,0.188679245283019,1281.61495281598,70,70,70,71,43.1622234078333,39.7480866458554,35.719685832505,3.41413644153043,21.1180889930703,78.7752843610269,52.7409950065176,0.0978074309092564,26.0342897136527,21.1269070814812,79.178056640625,16.7232426240059
"GNB","GW",,,,,-14.21540557,11.92704719,4,"school","mapping",2017,10,14,50,0,50,0,50,2,1,33491,0,0,0.04,0.0377358490566038,17026.7817189692,72,72,72,73,53.0511117408963,51.0653910598113,23.6150010247031,1.98572233225215,23.333885327052,54.3718544329915,30.6518454681542,0.309502762417402,23.7200056429957,45.3186439810289,16.9220316877748,56.5954222891808
"GNB","GW",,,,,-14.60052956,11.92441774,4,"school","mapping",2017,10,14,50,0,50,0,50,0,1,33433,0,0,0,0,3269.04929843212,76,76,76,77,52.4585756307303,48.5613909317369,21.8153679575031,3.89718676124567,25.726054784168,62.2742433068219,31.8216684422412,0.216946313396728,30.4525772444028,37.5088086442633,17.8393148171561,59.0191524338443
